2260.140000	0.283022	0.049318	
2260.140000	0.283022	0.049318	
2260.140000	0.283022	0.049318	
2260.140000	0.283022	0.049318	
2260.140000	0.282872	0.049318	
2260.140000	0.282872	0.049318	
2260.140000	0.282872	0.049318	
2260.140000	0.282872	0.049318	
2260.140000	0.282872	0.049318	
2260.140000	0.282872	0.049318	
2260.140000	0.282732	0.049318	
2260.140000	0.282732	0.049318	
2260.140000	0.282732	0.049318	
2260.140000	0.282732	0.049168	
2260.140000	0.282612	0.049168	
2260.140000	0.282612	0.049343	
2260.140000	0.282612	0.049463	
2260.140000	0.282612	0.049463	
2260.140000	0.282687	0.049373	
2260.140000	0.282687	0.049373	
2260.140000	0.282687	0.049443	
2260.140000	0.282687	0.049443	
2260.140000	0.282687	0.049443	
2260.140000	0.282617	0.049443	
2260.140000	0.282617	0.049343	
2260.140000	0.282617	0.049343	
2260.140000	0.282617	0.049343	
2260.140000	0.282791	0.049343	
2260.140000	0.282791	0.049343	
2260.140000	0.282791	0.049343	
2260.140000	0.282791	0.049343	
2260.140000	0.282791	0.049343	
2260.140000	0.283036	0.049343	
2260.140000	0.283036	0.049343	
2260.140000	0.283036	0.049343	
2260.140000	0.283036	0.049343	
2260.140000	0.283311	0.049343	
2260.140000	0.283311	0.049343	
2260.140000	0.283311	0.049343	
2260.140000	0.283311	0.049343	
2260.140000	0.283381	0.049343	
2260.140000	0.283555	0.049343	
2260.140000	0.283625	0.049343	
2260.140000	0.283725	0.049343	
2260.140000	0.283725	0.049343	
2260.140000	0.283725	0.049343	
2260.140000	0.283900	0.049343	
2260.140000	0.283970	0.049343	
2260.140000	0.284070	0.049343	
2260.140000	0.284070	0.049343	
2260.140000	0.284070	0.049343	
2260.140000	0.284070	0.049343	
2260.140000	0.284140	0.049343	
2260.140000	0.284140	0.049343	
2260.140000	0.284140	0.049343	
2260.140000	0.284240	0.049343	
2260.140000	0.284240	0.049343	
2260.140000	0.284240	0.049343	
2260.140000	0.284414	0.049343	
2260.140000	0.284414	0.049343	
2260.140000	0.284484	0.049343	
2260.140000	0.284484	0.049343	
2260.140000	0.284484	0.049343	
2260.140000	0.284484	0.049343	
2260.140000	0.284554	0.049343	
2260.140000	0.284554	0.049343	
2259.860000	0.284554	0.049343	
2259.860000	0.284554	0.049343	
2260.140000	0.284554	0.049343	
2261.100000	0.284554	0.049343	
2261.100000	0.284554	0.049343	
2261.100000	0.284554	0.049343	
2260.160000	0.284514	0.049353	
2260.160000	0.284514	0.049353	
2260.160000	0.284514	0.049353	
2260.160000	0.284514	0.049353	
2260.160000	0.284514	0.049353	
2260.160000	0.284514	0.049353	
2260.160000	0.284514	0.049353	
2260.160000	0.284514	0.049353	
2260.160000	0.284514	0.049353	
2260.160000	0.284514	0.049353	
2260.160000	0.284514	0.049353	
2260.160000	0.284514	0.049353	
2260.160000	0.284514	0.049353	
2260.160000	0.284340	0.049353	
2260.160000	0.284320	0.049373	
2260.610000	0.284320	0.049373	
2260.610000	0.284320	0.049373	
2260.610000	0.284494	0.049373	
2260.610000	0.284320	0.049453	
2260.120000	0.284320	0.049453	
2260.120000	0.284320	0.049453	
2260.120000	0.284320	0.049453	
2260.120000	0.284320	0.049453	
2260.120000	0.284320	0.049453	
2260.120000	0.284320	0.049453	
2260.120000	0.284320	0.049453	
2260.050000	0.284320	0.049453	
2260.050000	0.284320	0.049453	
2260.050000	0.284290	0.049333	
2260.050000	0.284290	0.049333	
2260.050000	0.284290	0.049333	
2260.050000	0.284290	0.049393	
2259.280000	0.284290	0.049393	
2259.280000	0.284290	0.049393	
2259.280000	0.284290	0.049393	
2259.280000	0.284290	0.049393	
2259.280000	0.284290	0.049393	
2259.280000	0.284290	0.049393	
2259.840000	0.284290	0.049393	
2259.840000	0.284290	0.049393	
2259.840000	0.284290	0.049393	
2259.840000	0.284260	0.049343	
2259.840000	0.284260	0.049343	
2259.840000	0.284260	0.049343	
2258.930000	0.284260	0.049343	
2258.930000	0.284260	0.049343	
2258.930000	0.284260	0.049343	
2258.930000	0.284260	0.049343	
2258.930000	0.284260	0.049343	
1183.120000	0.284260	0.049343	
1183.120000	0.284260	0.049343	
1183.120000	0.284260	0.049343	
1183.120000	0.284260	0.049343	
